,id,followers,genres,name,popularity
143676,0NZtn1Kyq08alpHCTRf3dv,2258225.0,"['desi pop', 'modern bollywood']",Tony Kakkar,66
145524,2mxe0TnaNL039ysAj51xPQ,2257404.0,[],R. Kelly,72
144622,19eLuQmk9aCobbVDHc6eek,2256652.0,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']",Louis Armstrong,74
144574,1pgDilWYDWLoOgGjf1iHNu,2253287.0,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Zion,77
144737,2AsusXITU8P25dlRNhcAbG,2250749.0,['australian pop'],Gotye,73
87432,2kS0jWMkkFBL0mrl0VotD0,2250271.0,"['turkce drill', 'turkish hip hop', 'turkish trap']",Ben Fero,64
145820,4U7lXyKdSf1JbM1aXvsodC,2246961.0,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'spanish pop', 'spanish pop rock']",La Oreja de Van Gogh,74
144578,1QAJqy2dA3ihHBFIHRphZj,2242182.0,"['ambient pop', 'dream pop', 'el paso indie', 'shoegaze']",Cigarettes After Sex,77
313933,1dKdetem2xEmjgvyymzytS,2235143.0,"['corrido', 'norteno', 'nuevo regional mexicano', 'regional mexican', 'sierreno']",Grupo Firme,83
198201,5fS7aONqrIhiw6YzgKVOsd,2234079.0,['indonesian pop'],Judika,67
142148,3rIZMv9rysU7JkLzEaC5Jp,2232490.0,"['irish rock', 'modern rock', 'neo mellow', 'permanent wave', 'pop rock', 'rock']",Snow Patrol,73
292605,2SrSdSvpminqmStGELCSNd,2232326.0,"['grime', 'uk hip hop']",Stormzy,78
144815,2NhdGz9EDv2FeUw6udu2g1,2230613.0,"['boy band', 'dance pop', 'pop', 'pop rock', 'post-teen pop']",The Wanted,69
145055,2uFUBdaVGtyMqckSeCl0Qj,2230302.0,"['bow pop', 'compositional ambient', 'neo-classical']",Ludovico Einaudi,82
114386,5B8ApeENp4bE4EE3LI8jK2,2226810.0,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'ranchera']",Yuridia,72
125178,57LYzLEk2LcFghVwuWbcuS,2226432.0,"['pop', 'r&b']",Summer Walker,81
265325,4BxCuXFJrSWGi1KHcVqaU4,2225723.0,"['indie cafe pop', 'irish pop', 'modern rock', 'pop', 'pop rock', 'shiver pop']",Kodaline,76
142107,1GImnM7WYVp95431ypofy9,2224468.0,"['latin alternative', 'latin rock', 'mexican rock', 'nu-cumbia', 'rock en espanol', 'rock urbano mexicano']",Caifanes,71
126851,1Fg19vpUJpAAPFjnKaVYVW,2223824.0,"['turkish hip hop', 'turkish trap pop']",Reynmen,65
142345,1xxS2WrLlgl9QNGEUCsbPG,2217984.0,['rap df'],Tribo da Periferia,69
142587,2RJBv9wXbW6m539q9NOfW1,2217123.0,"['francoton', 'french hip hop', 'french pop', 'rap marseille']",Soprano,69
146049,0EeQBlQJFiAfJeVN2vT9s0,2216670.0,"['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Nipsey Hussle,75
145242,5gznATMVO85ZcLTkE9ULU7,2215671.0,"['permanent wave', 'pop rock', 'rock']",Lenny Kravitz,73
143310,0uq5PttqEjj3IH1bzwcrXF,2212681.0,"['dance pop', 'europop', 'girl group', 'pop', 'pop rock']",Spice Girls,72
144604,5e4Dhzv426EvQe3aDb64jL,2208580.0,"['canadian country', 'canadian pop', 'country', 'country dawn', 'dance pop']",Shania Twain,74
143692,49qiE8dj4JuNdpYGRPdKbF,2208537.0,"['alternative metal', 'nu metal', 'post-grunge', 'rock']",Stone Sour,70
142764,2uyweLa0mvPZH6eRzDddeB,2207846.0,"['bolero', 'cancion melodica', 'latin', 'latin pop', 'ranchera']",Rocío Dúrcal,72
145447,21dooacK2WGBB5amYvKyfM,2206557.0,"['dark trap', 'melodic rap', 'meme rap', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'vapor trap']",Smokepurpp,70
145329,20s0P9QLxGqKuCsGwFsp7w,2204691.0,"['dance pop', 'hip pop', 'pop', 'pop r&b', 'post-teen pop', 'r&b', 'rap', 'urban contemporary']",Mario,70
143089,5xLSa7l4IV1gsQfhAMvl0U,2194786.0,"['blues', 'blues rock', 'classic rock', 'electric blues', 'jazz blues', 'soul blues', 'traditional blues']",B.B. King,66
144450,3ATyg4fGC9F8trfb0GRWmX,2194191.0,"['latin', 'latin hip hop', 'latin pop', 'panamanian pop', 'pop reggaeton', 'reggaeton', 'trap latino', 'tropical']",Joey Montana,66
146874,7z5WFjZAIYejWy0NI5lv4T,2189180.0,"['contemporary country', 'country', 'pop']",Dan + Shay,80
161437,7ABjmCErFBTzoGMVoQc2Sh,2188026.0,"['funk carioca', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",Thaeme & Thiago,55
146171,41ESHLayJ5sDKjAOv6cMhe,2187823.0,"['latin', 'latin pop', 'mariachi', 'ranchera']",Ana Gabriel,73
144821,5l4nhyz8876RhgE2d18h65,2186672.0,"['classic italian pop', 'italian adult pop']",Vasco Rossi,69
147083,4Z0yuwHVJBROVZqFpTIr0d,2186273.0,"['brazilian rock', 'mpb', 'pop rock brasileiro', 'rock brasiliense', 'rock nacional brasileiro']",Capital Inicial,65
142154,6gZq1Q6bdOxsUPUG1TaFbF,2185460.0,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",Godsmack,72
143852,53A0W3U0s8diEn9RhXQhVz,2183121.0,"['neo mellow', 'piano rock', 'pop rock', 'rock']",Keane,73
142694,4Cqia9vrAbm7ANXbJGXsTE,2182844.0,"['hard rock', 'rock']",Slash,63
126222,0SwO7SWeDHJijQ3XNS7xEE,2182518.0,"['alternative dance', 'indie rock', 'indietronica', 'modern rock', 'rock']",MGMT,79
97378,0WOxhx4hikIsyF3CRPLC8W,2181979.0,"['chicago rap', 'drill', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'vapor trap', 'viral rap']",Famous Dex,67
143047,6v8FB84lnmJs434UJf2Mrm,2178541.0,"['album rock', 'canadian singer-songwriter', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter']",Neil Young,74
145051,6cEuCEZu7PAE9ZSzLLc2oQ,2173826.0,"['dance pop', 'dutch house', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house', 'slap house', 'tropical house']",R3HAB,82
145545,7n1XMwvxPf10t4OX6h6Ufy,2173487.0,"['brazilian rock', 'mpb', 'pop rock brasileiro']",Nando Reis,70
144323,43sZBwHjahUvgbx1WNIkIz,2172221.0,"['alternative metal', 'nu metal', 'pop rock', 'post-grunge', 'rock']",Creed,70
144266,09xj0S68Y1OU1vHMCZAIvz,2171117.0,"['latin', 'latin alternative', 'latin rock', 'mexican rock', 'rock en espanol']",Café Tacvba,72
144273,4BYxqVkZyFjtik7crYLg5Q,2170564.0,"['contemporary country', 'country', 'country road', 'modern country rock']",Chris Young,72
148857,0T1CMVkqffHlqEk4BcAph1,2169925.0,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",Tulsi Kumar,72
145153,2HcwFjNelS49kFbfvMxQYw,2168068.0,"['dance pop', 'dance rock', 'europop', 'pop']",Robbie Williams,75
142163,6iAY2AyUZLSX3PWLIAfFZY,2165281.0,"['adoracao', 'brazilian gospel', 'rock gospel brasileiro']",Fernandinho,70
146137,3JsMj0DEzyWc0VDlHuy9Bx,2163080.0,"['album rock', 'art rock', 'classic rock', 'glam rock', 'mellow gold', 'piano rock', 'progressive rock', 'rock', 'soft rock']",Supertramp,73
146054,1vppDmG3i5sXf3DJzrK4T1,2158671.0,['pagode'],Thiaguinho,75
152201,6nxWCVXbOlEVRexSbLsTer,2157188.0,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm']",Flume,76
49002,3EXdLajEO02ziZ90P90bSW,2153178.0,"['emo rap', 'underground hip hop']",Lil Xan,67
144130,6MoXcK2GyGg7FIyxPU5yW6,2153144.0,['k-pop'],SUNMI,68
144600,0Ty63ceoRnnJKVEYP0VQpk,2147662.0,"['permanent wave', 'soft rock', 'sophisti-pop']",Sting,75
143273,6f4XkbvYlXMH0QgVRzW0sM,2147397.0,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Waka Flocka Flame,71
144741,7G1GBhoKtEPnP86X2PvEYO,2140089.0,"['adult standards', 'jazz blues', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",Nina Simone,73
143834,5Z1CCuBsyhEHngq3U5IraY,2138606.0,"['boy band', 'dance pop', 'europop']",Westlife,73
143101,0gXDpqwYNDODn7fB0RDN8J,2137236.0,"['classic bollywood', 'classic tollywood', 'desi pop', 'filmi', 'sufi']",Mohammed Rafi,64
144820,7zIRO89G0FBAQtGMHO1Wa0,2133184.0,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",João Bosco & Vinicius,69
145265,5TnQc2N1iKlFjYD7CPGvFc,2132701.0,"['k-pop', 'k-pop boy group']",DAY6,73
143954,6vnVPM49Yl9LSGqhnLAh1f,2132322.0,"['dangdut', 'dangdut koplo', 'javanese dangdut', 'lagu jawa']",Via Vallen,56
148879,4LFOoXhMhnq9U8VsZkSwxl,2131111.0,"['banda', 'corrido', 'nuevo regional mexicano', 'ranchera', 'regional mexican']",Edwin Luna y La Trakalosa de Monterrey,71
53999,4mb1xtQVGSK5dh8AbtwBiR,2130678.0,"['funk carioca', 'funk ostentacao']",MC Lan,60
214744,5meD8C7oGK5yUEY2T7ZZ7W,2126518.0,"['belarusian hip hop', 'russian hip hop']",Max Korzh,65
218902,7zFBW2JxM4bgTTKxCRcS8Q,2125891.0,"['desi hip hop', 'tamil hip hop', 'tamil pop']",Hiphop Tamizha,64
259319,2P5sC9cVZDToPxyomzF1UH,2125443.0,"['conscious hip hop', 'hip hop', 'rap', 'underground hip hop']",Joey Bada$$,76
145112,3ipn9JLAPI5GUEo4y4jcoi,2123243.0,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Ludacris,80
107318,19Fi1Rj7kk8kyiwxpXy3yM,2122407.0,"['pop r&b', 'pop rap', 'r&b', 'trap', 'urban contemporary']",August Alsina,68
126773,1kfWoWgCugPkyxQP8lkRlY,2119466.0,"['hong kong hip hop', 'k-pop']",Jackson Wang,71
144577,7f5Zgnp2spUuuzKplmRkt7,2113634.0,"['belgian edm', 'edm', 'pop', 'pop dance', 'tropical house']",Lost Frequencies,77
110561,5dfZ5uSmzR7VQK0udbAVpf,2112968.0,['v-pop'],Sơn Tùng M-TP,60
282945,0GWCNkPi54upO9WLlwjAHd,2111662.0,"['boy band', 'dance pop', 'pop', 'post-teen pop']",Big Time Rush,70
145833,7MhMgCo0Bl0Kukl93PZbYS,2108973.0,"['alternative rock', 'britpop', 'madchester', 'modern rock', 'permanent wave', 'pop rock', 'rock']",Blur,72
142273,05oH07COxkXKIMt6mIPRee,2108559.0,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']",Brandy,70
143557,3nlpTZci9O5W8RsNoNH559,2101869.0,"['bachata', 'latin', 'latin pop', 'salsa choke', 'tropical']",Juan Luis Guerra 4.40,75
142490,2wC90WSKQd0BvdxJZ0mObr,2097588.0,"['corrido', 'deep regional mexican', 'norteno', 'nuevo regional mexicano', 'regional mexican']",El Komander,71
144852,4C4kpaAdp6aKSkguw40SsU,2092689.0,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",Skank,69
143830,3RGLhK1IP9jnYFH4BRFJBS,2090889.0,"['classic rock', 'permanent wave', 'punk', 'rock']",The Clash,74
142586,1qma7XhwZotCAucL7NHVLY,2089422.0,"['classic j-pop', 'j-pop', 'j-rock']",Mr.Children,67
145449,3CygdxquGHurS7f9LjNLkv,2086233.0,"['contemporary country', 'country', 'country dawn', 'country road']",Little Big Town,70
142846,3gMaNLQm7D9MornNILzdSl,2086153.0,"['adult standards', 'disco', 'mellow gold', 'motown', 'quiet storm', 'soft rock']",Lionel Richie,74
116878,7qHsapL39aTQsPhixtzVvy,2085631.0,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",Ayushmann Khurrana,61
346975,6aZyMrc4doVtZyKNilOmwu,2083855.0,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",Colbie Caillat,75
143700,6O74knDqdv3XaWtkII7Xjp,2081936.0,"['boy band', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",Boyz II Men,70
144410,0kbYTNQb4Pb1rPbbaF0pT4,2081219.0,"['cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz trumpet']",Miles Davis,67
4997,03lJxNYml1ArLjcZLxfIvz,2080285.0,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",Paula Mattos,55
145408,7IfculRW2WXyzNQ8djX8WX,2079781.0,"['afrofuturism', 'hip hop', 'neo soul', 'r&b', 'soul', 'urban contemporary']",Erykah Badu,71
142581,6S0dmVVn4udvppDhZIWxCr,2079489.0,"['dance pop', 'miami hip hop', 'pop', 'post-teen pop', 'urban contemporary']",Sean Kingston,75
145331,7qXzy6c5RWT0XlVQcOBIDG,2078742.0,['german pop'],Mark Forster,70
144608,5rkVyNGXEgeUqKkB5ccK83,2078731.0,"['dance pop', 'hip hop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",Ashanti,74
144832,4k1ELeJKT1ISyDv8JivPpB,2078621.0,"['big beat', 'breakbeat', 'dance rock', 'hardcore techno', 'rave']",The Prodigy,69
144637,07QEuhtrNmmZ0zEcqE9SF6,2078223.0,"['indietronica', 'modern rock', 'pop', 'pop rock', 'post-teen pop']",Owl City,74
144115,3IEvQoAohcGX7CdrbtIle7,2075569.0,"['latin', 'latin hip hop', 'perreo', 'reggaeton', 'reggaeton flow', 'salsa choke', 'trap latino', 'tropical']",Baby Rasta & Gringo,63
144555,0pcoadNMmvrUyab1RxWBoV,2074739.0,"['funk carioca', 'funk consciente', 'funk ostentacao', 'funk paulista']",MC Hariel,77
116749,3vAaWhdBR38Q02ohXqaNHT,2074499.0,"['modern rock', 'neo mellow', 'pop punk', 'pop rock', 'post-teen pop']",The All-American Rejects,72
146880,0elWFr7TW8piilVRYJUe4P,2074191.0,"['corrido', 'corridos tumbados', 'nuevo regional mexicano', 'regional mexican', 'sierreno']",Natanael Cano,80
144264,1GLtl8uqKmnyCWxHmw9tL4,2073203.0,"['brighton indie', 'modern rock', 'rock']",The Kooks,72
144591,3Z02hBLubJxuFJfhacLSDc,2068570.0,"['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'soft rock']",Bryan Adams,79
143266,2FS22haX3FYbyOsUAkuYqZ,2068456.0,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'ska argentino']",Los Fabulosos Cadillacs,71
143361,2Cy7KBSkqu7otJfuMTWT7Y,2063122.0,"['latin', 'latin pop', 'ranchera']",Camilo Sesto,69
313796,1CoZyIx7UvdxT5c8UkMzHd,2060406.0,"['alternative r&b', 'dance pop', 'pop', 'r&b', 'uk contemporary r&b']",Jorja Smith,79
143214,2dmQ0vMD3THLMcz7DsvfaT,2058528.0,"['brazilian rock', 'hard rock brasileiro', 'mpb', 'pop rock brasileiro', 'rock baiano']",Pitty,64
93269,46cVq2dwPgzPE3X1VR9TMj,2055603.0,"['indonesian folk', 'indonesian indie', 'indonesian pop']",Fourtwnty,63
56058,4mnhyGRAuExTL4J0soT4za,2052157.0,"['axe', 'forro', 'pagode', 'sertanejo', 'sertanejo universitario']",Aviões do Forró,59
91241,5DuzBeOgFwViFcv00Q5PFb,2042372.0,"['k-pop', 'k-pop boy group']",WINNER,62
145436,5ChF3i92IPZHduM7jN3dpg,2040859.0,"['big room', 'dance pop', 'dutch edm', 'dutch house', 'edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",Nicky Romero,70
145272,4aeIWo5CMF1uRmqgJdwkZW,2036066.0,"['cantautor', 'nueva cancion', 'rock en espanol', 'spanish pop', 'trova']",Joaquín Sabina,73
107280,0J7U24vlOOIeMpuaO6Q85A,2034354.0,"['la pop', ""women's music""]",LP,73
143277,1co4F2pPNH8JjTutZkmgSm,2031040.0,"['classic rock', 'early us punk', 'permanent wave', 'punk', 'rock', 'skate punk']",Ramones,70
145533,13YmWQJFwgZrd4bf5IjMY4,2026135.0,"['contemporary country', 'country', 'country road']",Brad Paisley,71
143287,7sfgqEdoeBTjd8lQsPT3Cy,2025484.0,"['dance pop', 'neo soul', 'pop', 'r&b', 'uk pop']",Emeli Sandé,70
143033,44NX2ffIYHr6D4n7RaZF7A,2022590.0,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'soul']",Van Morrison,76
93159,1vqR17Iv8VFdzure1TAXEq,2020530.0,"['argentine hip hop', 'trap argentino', 'trap triste']",Lit Killah,75
148862,3RwQ26hR2tJtA8F9p2n7jG,2019971.0,"['brill building pop', 'classic soul', 'funk', 'memphis soul', 'motown', 'soul']",The Temptations,72
144330,1By9QBFnjZAoI83BZppHlt,2018329.0,"['contemporary country', 'country', 'country road', 'modern country rock']",Billy Currington,70
121940,0XNa1vTidXlvJ2gHSsRi4A,2018049.0,"['alternative rock', 'dance rock', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'rock', 'scottish rock']",Franz Ferdinand,69
143293,536BYVgOnRky0xjsPT96zl,2017142.0,"['alternative dance', 'indie rock', 'indietronica', 'irish rock', 'modern alternative rock', 'modern rock', 'northern irish indie', 'rock']",Two Door Cinema Club,72
147735,58wXmynHaAWI5hwlPZP3qL,2016169.0,"['french hip hop', 'old school rap francais', 'pop urbaine', 'rap conscient']",Booba,80
143264,34EP7KEpOjXcM2TCat1ISk,2016144.0,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",Wu-Tang Clan,71
143342,0f5nVCcR06GX8Qikz0COtT,2015107.0,"['dance pop', 'hip pop', 'pop r&b', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",Omarion,66
143618,4nGp682WMiKS4X217kPw8C,2013783.0,"['opm', 'pinoy rock']",Silent Sanctuary,63
143757,2ghByd8ucnRTWceSAnAZ0G,2013066.0,"['banda', 'corrido', 'nuevo regional mexicano', 'ranchera', 'regional mexican']",La Original Banda El Limón de Salvador Lizárraga,65
145033,4DdkRBBYG6Yk9Ka8tdJ9BW,2008309.0,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Offset,83
143485,7vCtweS8UVAXTyau2j0rDT,2003592.0,"['contemporary country', 'country', 'country road', 'modern country rock']",Josh Turner,68
91415,2iB7AJhJmkWkkehY9ccB0j,2001397.0,"['opm', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",Ex Battalion,60
145168,3hBQ4zniNdQf1cqqo6hzuW,1998125.0,"['italian hip hop', 'italian pop', 'italian underground hip hop', 'rap sardegna']",Salmo,75
114485,1D6vAeVUcgMbSx80IA3Zun,1993085.0,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",Henrique & Diego,60
146181,72OaDtakiy6yFqkt4TsiFt,1990153.0,"['dance pop', 'hollywood', 'new wave pop', 'pop', 'pop rock']",Cher,73
142160,5aYyPjAsLj7UzANzdupwnS,1989728.0,"['alternative metal', 'pop punk']",Good Charlotte,71
142505,4W91bbPB2CTSsHwt7eqNl7,1987862.0,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",Javed Ali,67
142146,2yEwvVSSSUkcLeSTNyHKh8,1986223.0,"['alternative metal', 'alternative rock', 'art rock', 'nu metal', 'progressive metal', 'progressive rock', 'rock']",TOOL,74
144550,3tJoFztHeIJkJWMrx0td2f,1985437.0,"['hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",Moneybagg Yo,81
87989,6pU5oz09VUYtnFTd4P1Mxn,1984793.0,"['desi pop', 'punjabi pop']",Ranjit Bawa,56
145246,0NIIxcxNHmOoyBx03SfTCD,1983255.0,"['alternative r&b', 'dance pop', 'electropop', 'escape room', 'hip pop', 'metropopolis', 'pop', 'pop r&b', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",Tinashe,73
144849,6gzXCdfYfFe5XKhPKkYqxV,1980623.0,"['k-pop', 'k-pop boy group']",SUPER JUNIOR,69
105782,3Lz3vEN23Fw0hIelrYEzUD,1978526.0,"['k-pop', 'k-pop boy group']",EXO-CBX,56
142082,5NS0854TqZQVoRmJKSWtFZ,1975887.0,"['electro latino', 'latin', 'latin hip hop', 'latin pop', 'trap latino', 'tropical']",Chino & Nacho,67
106105,0jTDeBJQr3unrK29LklnAv,1975377.0,"['funk carioca', 'funk pop', 'pop nacional']",Lexa,65
142430,5as8A4G47Ohu9NSWs3Je8U,1975077.0,"['chutney', 'classic bollywood', 'desi pop', 'filmi', 'sufi']",Asha Bhosle,65
143845,6GI52t8N5F02MxU0g5U69P,1972859.0,"['blues rock', 'classic rock', 'mexican classic rock', 'rock']",Santana,74
144624,0ONHkAv9pCAFxb0zJwDNTy,1970717.0,"['alternative hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'virginia hip hop']",Pusha T,74
144799,5OrB6Jhhrl9y2PK0pSV4VP,1967743.0,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Young Money,68
143892,3QLc39WR4dQAN1SgierGgE,1967545.0,"['brazilian rock', 'mpb']",Renato Russo,57
106740,1q7T9rFQ2a2ukA1PU51fo3,1965743.0,"['french hip hop', 'pop urbaine', 'rap francais']",Koba LaD,72
144179,6UBA15slIuadJ8h2lPRPos,1964190.0,"['hip hop', 'kansas city hip hop', 'pop rap', 'rap']",Tech N9ne,76
144428,3UbyYnvNIT5DFXU4WgiGpP,1963119.0,"['album rock', 'british blues', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']",Whitesnake,69
54000,7q1aEytv83jXNECmyaMhgn,1961155.0,"['brazilian hip hop', 'trap brasileiro']",Costa Gold,65
145267,2O3v9rCTzLhPFaGaAVgZLt,1956079.0,"['latin', 'latin arena pop', 'latin pop', 'latin viral pop', 'mexican pop']",Río Roma,73
142387,4bthk9UfsYUYdcFyqxmSUU,1955005.0,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'soft rock', 'sophisti-pop', 'synthpop']",Tears For Fears,74
144055,7tmMPdOmFvdRvbj2aWoiRi,1951710.0,"['classic italian pop', 'italian adult pop', 'italian pop']",Jovanotti,65
144628,1aw0Cdl1DIrtUrUA6fGbAR,1950861.0,"['argentine reggae', 'argentine rock', 'latin alternative', 'rock en espanol']",Dread Mar I,74
146047,0CEFCo8288kQU7mJi25s6E,1949484.0,"['alternative metal', 'modern rock', 'nu metal', 'pop punk', 'rap metal', 'rap rock']",Hollywood Undead,75
142017,6IRouO5mvvfcyxtPDKMYFN,1948134.0,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",Foreigner,73
145388,01rgao9OzfBm2BOHWJpi1Y,1946110.0,"['banda', 'corrido', 'ranchera', 'regional mexican']",Espinoza Paz,69
138996,2OUgs5INWK2UEvZ6amWiJr,1943686.0,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",Eduardo Costa,71
144527,1TtXnWcUs0FCkaZDPGYHdf,1936647.0,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",Darell,84
147755,2DspEsT7UXGKd2VaaedgG4,1934486.0,"['latin', 'reggaeton', 'reggaeton flow', 'trap latino']",Alex Rose,78
142149,7lbSsjYACZHn1MSDXPxNF2,1931541.0,"['classic j-pop', 'j-pop', 'japanese singer-songwriter']",Hikaru Utada,72
145829,5V0MlUE1Bft0mbLlND7FJz,1931266.0,"['adult standards', 'jazz blues', 'swing', 'vocal jazz']",Ella Fitzgerald,73
142498,7374lH6kwx9uQATYQ9H3Cp,1926072.0,"['opm', 'pinoy reggae', 'pinoy rock']",Eraserheads,66
146894,5Y5TRrQiqgUO4S36tzjIRZ,1924282.0,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'urban contemporary']",Timbaland,80
56564,70x9rYb58QCNNeNxuO3StS,1921409.0,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",Bruno & Barretto,61
144344,3kjuyTCjPG1WMFCiyc5IuB,1921335.0,"['alternative dance', 'alternative rock', 'baroque pop', 'canadian indie', 'dance-punk', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'permanent wave', 'quebec indie', 'rock']",Arcade Fire,71
142389,6QtGlUje9TIkLrgPZrESuk,1918913.0,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",Steve Miller Band,71
144247,03r4iKL2g2442PT9n2UKsx,1918652.0,"['alternative rock', 'east coast hip hop', 'hip hop', 'old school hip hop', 'rap', 'rap rock']",Beastie Boys,73
203905,0EFisYRi20PTADoJrifHrz,1917151.0,"['latin', 'reggaeton', 'trap latino']",Jhay Cortez,90
148875,0cQbJU1aAzvbEmTuljWLlF,1916973.0,"['alternative rock', 'dance pop', 'dance rock', 'permanent wave', 'pop rock']",No Doubt,71
142270,1d6dwipPrsFSJVmFTTdFSS,1914488.0,"['dance pop', 'latin', 'latin arena pop', 'latin pop', 'mexican pop']",Paulina Rubio,70
105776,3QVolfxko2UyCOtexhVTli,1913639.0,"['belgian pop', 'variete francaise']",Angèle,74
82518,6MF9fzBmfXghAz953czmBC,1912753.0,"['dance pop', 'edm', 'pop', 'pop rap']",Taio Cruz,75
145376,4njdEjTnLfcGImKZu1iSrz,1910229.0,"['la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'rock', 'stomp pop']",AWOLNATION,69
145171,0EdvGhlC1FkGItLOWQzG4J,1909225.0,"['reggae fusion', 'ska mexicano', 'ska punk']",Sublime,75
39350,3Fdm9TFJQCLmC3AWMuGExi,1908446.0,"['meme rap', 'trap', 'underground hip hop', 'vapor trap']",Ugly God,60
145930,6nS5roXSAGhTGr34W6n7Et,1908198.0,"['house', 'pop', 'uk dance']",Disclosure,79
143298,6Ghvu1VvMGScGpOUJBAHNH,1907680.0,"['alternative metal', 'nu metal', 'rap metal', 'rock', 'sacramento indie']",Deftones,72
146134,7EWU4FhUJM1sZQgQKdENeT,1905979.0,"['conscious hip hop', 'hip hop', 'pop rap', 'rap']",Hopsin,73
206278,0haZhu4fFKt0Ag94kZDiz2,1904067.0,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop']",Sofía Reyes,71
145384,28DdkLhrzQNizZ0ExQpyku,1899140.0,['indonesian pop'],Rizky Febian,69
144692,0lZoBs4Pzo7R89JM9lxwoT,1895202.0,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']",Duran Duran,72
145512,5JG9GISYjRLQUJMH2C6iJ5,1891857.0,"['funk carioca', 'pagode', 'pagode novo', 'sertanejo', 'sertanejo universitario']",Turma do Pagode,72
146165,2sil8z5kiy4r76CRTXxBCA,1890598.0,"['alternative rock', 'neo mellow', 'permanent wave', 'pop rock', 'post-grunge']",The Goo Goo Dolls,73
